PAYER NAME,STATE NAME,ACRONYM,EXPANSION,Explanation,Coverage Status
Cigna,New Jersey,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,New Jersey,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,New Jersey,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,New Jersey,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,New Mexico,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,New Mexico,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,New Mexico,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,New Mexico,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,New Mexico,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,New Mexico,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,New Mexico,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,New Mexico,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,New Mexico,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,New Mexico,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,New Mexico,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,New Mexico,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,New Mexico,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,New York,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,New York,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,New York,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,New York,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,New York,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,New York,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,New York,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,New York,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,New York,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,New York,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,New York,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,New York,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,New York,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,North Carolina,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,North Carolina,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,North Carolina,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,North Carolina,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,North Carolina,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,North Carolina,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,North Carolina,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,North Carolina,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,North Carolina,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,North Carolina,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,North Carolina,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,North Carolina,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,North Carolina,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Ohio,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Ohio,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Ohio,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Ohio,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Ohio,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Ohio,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Ohio,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Ohio,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Ohio,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Ohio,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Ohio,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Ohio,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Ohio,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Oklahoma,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Oklahoma,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Oklahoma,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Oklahoma,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Oklahoma,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Oklahoma,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Oklahoma,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Oklahoma,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Oklahoma,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Oklahoma,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Oklahoma,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Oklahoma,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Oklahoma,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Pennsylvania,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Pennsylvania,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Pennsylvania,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Pennsylvania,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Pennsylvania,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Pennsylvania,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Pennsylvania,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Pennsylvania,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Pennsylvania,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Pennsylvania,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Pennsylvania,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Pennsylvania,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Pennsylvania,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,South Carolina,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,South Carolina,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,South Carolina,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,South Carolina,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,South Carolina,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,South Carolina,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,South Carolina,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,South Carolina,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,South Carolina,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,South Carolina,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,South Carolina,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,South Carolina,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,South Carolina,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Tennessee,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Tennessee,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Tennessee,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Tennessee,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Tennessee,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Tennessee,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Tennessee,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Tennessee,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Tennessee,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Tennessee,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Tennessee,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Tennessee,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Tennessee,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Texas,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Texas,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Texas,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Texas,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Texas,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Texas,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Texas,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Texas,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Texas,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Texas,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Texas,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Texas,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Texas,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Utah,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Utah,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Utah,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Utah,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Utah,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Utah,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Utah,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Utah,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Utah,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Utah,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Utah,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Utah,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Utah,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Virginia,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Virginia,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Virginia,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Virginia,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Virginia,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Virginia,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Virginia,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Virginia,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Virginia,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Virginia,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Virginia,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Virginia,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Virginia,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Washington,Tier 1,Preferred Generic,Generic or brand drugs that are available at the lowest cost share for the plan,Covered
Cigna,Washington,Tier 2,Preferred Brand Drugs,Generic or brand drugs that the plan offers at a higher cost to you than Tier 1 Preferred Generic drugs,Covered
Cigna,Washington,Tier 3,Preferred Brand,This tier includes preferred brand-name drugs as well as some generic drugs.,Covered with Condition
Cigna,Washington,Tier 4,Non-Preferred Drug,Specialty drugs or high-cost non-preferred brands,Covered
Cigna,Washington,Tier 5,Specialty Tier,Some injectables and other high-cost drugs,Covered
Cigna,Washington,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Washington,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Washington,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
Cigna,Washington,NDS,Non-extended day supply medication. ,This drug is only available for a one-month supply.,Covered with Condition
Cigna,Washington,PA,Prior Authorization,"Our plan requires you or your prescriber to get prior authorization for certain drugs. This means that you will need to get approval from us before you fill your prescriptions. If you don’t get approval, we may not cover the drug.",Covered with Condition
Cigna,Washington,QL,Quantity Limits,"For certain drugs, our plan limits the amount of the drug that we will cover. For example, our plan provides 30 tablets per 30 days per prescription for atorvastatin. This may be in addition to a standard one‑month or three‑month supply.",Covered with Condition
Cigna,Washington,ST,Step Therapy,"In some cases, our plan requires you to first try certain drugs to treat your medical condition before we will cover another drug for that condition. For example, if Drug A and Drug B both treat your medical condition, we may not cover Drug B unless you try Drug A first. If Drug A does not work for you, we will then cover Drug B.",Covered with Condition
Cigna,Washington,V,Vaccine,"This vaccine is provided at no cost when used based on
recommendations by the Centers for Disease Control and
Prevention’s (CDC) Advisory Committee on Immunization
Practices (ACIP)",Covered
Cigna,Oregon,B/D,Part B versus Part D,This prescription drug has a Part B versus Part D administrative prior authorization requirement. This drug may be covered under Medicare Part B or D depending upon the circumstances. Information may need to be submitted describing the use and setting of the drug to make the determination.,Covered with Condition
Cigna,Oregon,EX,Excluded Drug,"This prescription drug is not normally covered in a Medicare Prescription Drug Plan. The amount you pay when you fill a prescription for this drug does not count towards your total drug costs (that is, the amount you pay does not help you qualify for catastrophic coverage).",Not Covered
Cigna,Oregon,LA,Limited Access,"Drugs are considered “limited access” if the FDA says the drug can only be given out by certain facilities, doctors or prescribers. These drugs may require extra handling, provider coordination or patient education that can’t be done at a network pharmacy.",Covered with Condition
